,Skill_1,Skill_2,Simmilarity/Correlation
700,boosting,recommender_systems,0.9762527346611023
701,boosting,cnn,0.958549439907074
702,boosting,cuda,0.9555765390396118
703,boosting,rnn,0.9544947147369385
704,boosting,segmentation,0.9544930458068848
705,boosting,pytorch,0.9525954723358154
706,boosting,deep_learning,0.9522501230239868
707,boosting,pca,0.9485565423965454
708,boosting,nltk,0.9441056847572327
709,boosting,nlp,0.9362249374389648
710,powerbi,jupyter,0.9818664789199829
711,powerbi,linux,0.9782882332801819
712,powerbi,optimization,0.9747692346572876
713,powerbi,python,0.96990966796875
714,powerbi,graduate,0.9662814736366272
715,powerbi,lambda,0.9631257057189941
716,powerbi,nltk,0.9590621590614319
717,powerbi,gcp,0.9584877490997314
718,powerbi,cuda,0.953498363494873
719,powerbi,data_structures,0.9521490335464478
720,data_structure,gis,0.995486855506897
721,data_structure,glm,0.9945229291915894
722,data_structure,stats,0.9925388097763062
723,data_structure,text_analytics,0.9919801354408264
724,data_structure,gbm,0.9905120134353638
725,data_structure,seaborn,0.990332841873169
726,data_structure,cyber_security,0.9874767065048218
727,data_structure,knn,0.9872407913208008
728,data_structure,ocr,0.9864806532859802
729,data_structure,nn,0.9838800430297852
730,data_science,probability,0.9414545893669128
731,data_science,master,0.9401365518569946
732,data_science,exploratory,0.9263017773628235
733,data_science,logistic,0.9225349426269531
734,data_science,experimental_design,0.9103092551231384
735,data_science,algorithms,0.9098111987113953
736,data_science,r,0.9027878046035767
737,data_science,etl,0.896324872970581
738,data_science,visualization,0.8952908515930176
739,data_science,bachelors,0.8945176005363464
740,sequencing,doctorate,0.9536311626434326
741,sequencing,unsupervised,0.9483023285865784
742,sequencing,machine_learning,0.9470472931861877
743,sequencing,statistics,0.9447057843208313
744,sequencing,prediction,0.9301760196685791
745,sequencing,word,0.9245902299880981
746,sequencing,correlation,0.9209115505218506
747,sequencing,ml_libraries,0.9174771308898926
748,sequencing,tf,0.9148920774459839
749,sequencing,dask,0.9141104221343994
750,postgresql,ux,0.9647942781448364
751,postgresql,mysql,0.9550106525421143
752,postgresql,visual_studio,0.9533280730247498
753,postgresql,debugging,0.9486116170883179
754,postgresql,bachelor,0.9406099915504456
755,postgresql,jenkins,0.939741313457489
756,postgresql,cloud,0.936042308807373
757,postgresql,data_modelling,0.9342970848083496
758,postgresql,kotlin,0.9342202544212341
759,postgresql,splunk,0.9329096078872681
760,eclipse,react,0.9888372421264648
761,eclipse,debugging,0.9849136471748352
762,eclipse,angular,0.9838552474975586
763,eclipse,jira,0.976399838924408
764,eclipse,bachelor,0.9762403964996338
765,eclipse,rest,0.9751284122467041
766,eclipse,php,0.9687573909759521
767,eclipse,c,0.9612361192703247
768,eclipse,visual_studio,0.9595115184783936
769,eclipse,kubernetes,0.9569626450538635
770,django,cryptography,0.993366003036499
771,django,node,0.9918432235717773
772,django,dynamic_programming,0.9863595962524414
773,django,salesforce,0.9802842736244202
774,django,jquery,0.9784746766090393
775,django,bigtable,0.9756696224212646
776,django,object_oriented_programming,0.973660945892334
777,django,user_interface,0.9711971879005432
778,django,bootstrap,0.9702886343002319
779,django,restful,0.9701064229011536
780,clustering,svm,0.9280739426612854
781,clustering,bayes,0.9251460433006287
782,clustering,logistic,0.9103202819824219
783,clustering,algorithms,0.8998990058898926
784,clustering,cassandra,0.8931949734687805
785,clustering,mongodb,0.8891531825065613
786,clustering,xgboost,0.8799452781677246
787,clustering,classification,0.8783026933670044
788,clustering,random_forest,0.8723946809768677
789,clustering,probability,0.8669736981391907
790,spark,mongodb,0.9690086841583252
791,spark,matplotlib,0.9335007667541504
792,spark,scala,0.9202684164047241
793,spark,cassandra,0.9198050498962402
794,spark,svm,0.9173182845115662
795,spark,anomaly,0.9140340089797974
796,spark,bayes,0.8860473036766052
797,spark,julia,0.8857823610305786
798,spark,random_forest,0.8751304745674133
799,spark,pandas,0.8744199275970459
800,svm,cassandra,0.9830958843231201
801,svm,random_forest,0.9653306007385254
802,svm,matplotlib,0.9602099061012268
803,svm,caffe,0.9592534303665161
804,svm,sklearn,0.9588756561279297
805,svm,bigquery,0.9549375176429749
806,svm,bayes,0.954020082950592
807,svm,mongodb,0.9488732218742371
808,svm,xgboost,0.9487228393554688
809,svm,dash,0.948317289352417
810,backend,oop,0.9569351673126221
811,backend,docker,0.9551231861114502
812,backend,html,0.9513614773750305
813,backend,devops,0.945421576499939
814,backend,ruby_on_rails,0.9421129822731018
815,backend,azure,0.934085488319397
816,backend,ruby,0.9326087236404419
817,backend,java,0.9323004484176636
818,backend,full_stack,0.9309700727462769
819,backend,agile_development,0.9265445470809937
820,oop,ruby_on_rails,0.9845806360244751
821,oop,agile_development,0.9657909870147705
822,oop,html,0.9599356651306152
823,oop,backend,0.9569351673126221
824,oop,docker,0.9493529200553894
825,oop,ruby,0.9472135305404663
826,oop,web_design,0.9417502880096436
827,oop,senior_software_engineer,0.9412410259246826
828,oop,java,0.940464198589325
829,oop,senior,0.9397106170654297
830,pandas,scipy,0.9323767423629761
831,pandas,xgboost,0.9070874452590942
832,pandas,optimizing,0.9043781757354736
833,pandas,bayes,0.9028792977333069
834,pandas,pig,0.8953778743743896
835,pandas,mongodb,0.8909077644348145
836,pandas,reinforcement,0.8806228637695312
837,pandas,matplotlib,0.8784183263778687
838,pandas,spark,0.8744198083877563
839,pandas,cluster,0.8703975081443787
840,devops,cloud_computing,0.9463738203048706
841,devops,backend,0.945421576499939
842,devops,cloud,0.9390277862548828
843,devops,mysql,0.9325129389762878
844,devops,visual_studio,0.9311836361885071
845,devops,c,0.9289959669113159
846,devops,azure,0.9238770008087158
847,devops,kotlin,0.9217357039451599
848,devops,ux,0.9156721234321594
849,devops,shiny,0.9076128005981445
850,app_development,scikitlearn,0.9939398765563965
851,app_development,user_interface,0.9915374517440796
852,app_development,data_algorithms,0.9810676574707031
853,app_development,machine_vision,0.980994701385498
854,app_development,bigtable,0.980881929397583
855,app_development,ma,0.9758087396621704
856,app_development,cybersecurity,0.9755640029907227
857,app_development,ba,0.9749444723129272
858,app_development,object_oriented_programming,0.9705376029014587
859,app_development,node,0.9681508541107178
860,user_interface,app_development,0.9915375113487244
861,user_interface,scikitlearn,0.9900248050689697
862,user_interface,bigtable,0.9895379543304443
863,user_interface,node,0.9870225191116333
864,user_interface,ba,0.9867603778839111
865,user_interface,tensor,0.9854589700698853
866,user_interface,airflow,0.9810019135475159
867,user_interface,cryptography,0.9809468984603882
868,user_interface,data_algorithms,0.980566680431366
869,user_interface,object_oriented_programming,0.979578971862793
870,web_developer,cyber_security,0.991492509841919
871,web_developer,gbm,0.9890624284744263
872,web_developer,seaborn,0.9890596270561218
873,web_developer,ocr,0.9855584502220154
874,web_developer,vba,0.9852347373962402
875,web_developer,glm,0.9841341376304626
876,web_developer,gis,0.9834753274917603
877,web_developer,nn,0.9819275140762329
878,web_developer,text_analytics,0.9818590879440308
879,web_developer,ab_testing,0.9770879745483398
880,cloud_computing,shiny,0.9650350213050842
881,cloud_computing,devops,0.9463738203048706
882,cloud_computing,ux,0.9424197673797607
883,cloud_computing,cloud,0.9416884779930115
884,cloud_computing,visual_studio,0.9267758131027222
885,cloud_computing,azure,0.9160177707672119
886,cloud_computing,kotlin,0.9156836271286011
887,cloud_computing,mysql,0.9126354455947876
888,cloud_computing,full_stack,0.9104328155517578
889,cloud_computing,clojure,0.9085434675216675
890,shiny,ux,0.976281464099884
891,shiny,cloud_computing,0.9650350213050842
892,shiny,data_modelling,0.9634007215499878
893,shiny,clojure,0.9603492617607117
894,shiny,full_stack,0.9471670985221863
895,shiny,kotlin,0.9456207156181335
896,shiny,cloud,0.9447501301765442
897,shiny,visual_studio,0.9412052035331726
898,shiny,cybersecurity,0.9410509467124939
899,shiny,chatbot,0.9408170580863953
900,kpi,chatbot,0.9614167809486389
901,kpi,nn,0.9576837420463562
902,kpi,dash,0.9567030072212219
903,kpi,ocr,0.9559646248817444
904,kpi,cybersecurity,0.9549295902252197
905,kpi,data_modelling,0.950691282749176
906,kpi,glm,0.9498311281204224
907,kpi,support_vector_machine,0.9492263793945312
908,kpi,mapreduce,0.9491101503372192
909,kpi,cyber_security,0.9490374326705933
910,dimensionality_reduction,bigdata,0.9879330396652222
911,dimensionality_reduction,knn,0.9870049953460693
912,dimensionality_reduction,cybersecurity,0.9849841594696045
913,dimensionality_reduction,scikitlearn,0.9797051548957825
914,dimensionality_reduction,support_vector_machine,0.9794101715087891
915,dimensionality_reduction,stats,0.9775576591491699
916,dimensionality_reduction,recommendation_system,0.9761885404586792
917,dimensionality_reduction,dash,0.9747593402862549
918,dimensionality_reduction,caffe,0.9735321402549744
919,dimensionality_reduction,machine_vision,0.9722983241081238
920,forecasting,recommendation_systems,0.9172466993331909
921,forecasting,graph,0.9111038446426392
922,forecasting,hypothesis,0.9052678942680359
923,forecasting,data_analysis,0.898129940032959
924,forecasting,powerpoint,0.897968053817749
925,forecasting,sequencing,0.8944071531295776
926,forecasting,statistics,0.8929049968719482
927,forecasting,correlation,0.8872669339179993
928,forecasting,word,0.8841367363929749
929,forecasting,tf,0.8830124735832214
930,segmentation,pytorch,0.9813182353973389
931,segmentation,recommender_systems,0.9797658324241638
932,segmentation,cuda,0.9731079339981079
933,segmentation,rnn,0.9679003953933716
934,segmentation,deep_learning,0.9640781879425049
935,segmentation,boosting,0.9544932246208191
936,segmentation,regression,0.9520689845085144
937,segmentation,jupyter,0.9503947496414185
938,segmentation,optimization,0.9482095241546631
939,segmentation,algorithm,0.9478045105934143
940,pig,algebra,0.9514554738998413
941,pig,xgboost,0.924277663230896
942,pig,random_forest,0.9236994981765747
943,pig,algorithms,0.9235289692878723
944,pig,natural_language_processing,0.9218331575393677
945,pig,sklearn,0.9159752726554871
946,pig,probability,0.9099938869476318
947,pig,support_vector_machine,0.9075213670730591
948,pig,svm,0.9033798575401306
949,pig,bayes,0.9029203057289124
950,react,php,0.9891279935836792
951,react,eclipse,0.9888372421264648
952,react,jira,0.9882933497428894
953,react,rest,0.9848751425743103
954,react,kubernetes,0.9794113039970398
955,react,debugging,0.978489875793457
956,react,oracle,0.9776086211204529
957,react,bachelor,0.9755545854568481
958,react,angular,0.9702585935592651
959,react,postgres,0.9585738182067871
960,exploratory,system_design,0.9523688554763794
961,exploratory,bootstrap,0.9493159651756287
962,exploratory,jquery,0.9476646184921265
963,exploratory,tensor,0.9460460543632507
964,exploratory,airflow,0.9436760544776917
965,exploratory,salesforce,0.9425640106201172
966,exploratory,node,0.940089225769043
967,exploratory,probability,0.9393773078918457
968,exploratory,bachelors,0.9348154067993164
969,exploratory,master,0.9333083629608154
970,seaborn,cyber_security,0.9989184141159058
971,seaborn,ocr,0.9979265928268433
972,seaborn,gbm,0.9974098205566406
973,seaborn,glm,0.9959849715232849
974,seaborn,text_analytics,0.9947547912597656
975,seaborn,nn,0.9944921731948853
976,seaborn,gis,0.9941951036453247
977,seaborn,vba,0.9940962791442871
978,seaborn,ab_testing,0.9929099678993225
979,seaborn,data_structure,0.9903327226638794
980,algebra,pig,0.9514554738998413
981,algebra,natural_language_processing,0.9400933980941772
982,algebra,applied_mathematics,0.9217195510864258
983,algebra,research,0.9175580143928528
984,algebra,phd,0.9150170087814331
985,algebra,tuning,0.9006212949752808
986,algebra,data_mining,0.8941525220870972
987,algebra,algorithms,0.8909280300140381
988,algebra,support_vector_machine,0.8904138803482056
989,algebra,flask,0.8877313137054443
990,cs,ms,0.9178781509399414
991,cs,web_developer,0.9097592830657959
992,cs,outlier,0.905705451965332
993,cs,ma,0.9011179208755493
994,cs,machine_vision,0.8973948955535889
995,cs,app_development,0.8902401924133301
996,cs,javaee,0.8861346244812012
997,cs,sagemaker,0.881177544593811
998,cs,qlik,0.8806195259094238
999,cs,soa,0.8787575960159302
1000,vs,microsoft_power_bi,0.986892580986023
1001,vs,cognos,0.9862021803855896
1002,vs,powerpoint,0.9848828315734863
1003,vs,theano,0.9817252159118652
1004,vs,tf,0.9762337803840637
1005,vs,word,0.9729480743408203
1006,vs,rust,0.9671810865402222
1007,vs,mxnet,0.9628746509552002
1008,vs,lstm,0.9621806144714355
1009,vs,hbase,0.9613737463951111
1010,econometrics,qlik,0.949640154838562
1011,econometrics,outlier,0.9320932626724243
1012,econometrics,tableau,0.9011462926864624
1013,econometrics,power_bi,0.8958121538162231
1014,econometrics,excel,0.8913328647613525
1015,econometrics,matlab,0.8893923759460449
1016,econometrics,biostatistics,0.8784870505332947
1017,econometrics,time_series,0.8738100528717041
1018,econometrics,experimental_design,0.8696640729904175
1019,econometrics,sas,0.8690047264099121
1020,matlab,sagemaker,0.9352288842201233
1021,matlab,geospatial,0.918038547039032
1022,matlab,hypothesis,0.9051157236099243
1023,matlab,snowflake,0.9040454626083374
1024,matlab,biostatistics,0.900619626045227
1025,matlab,recommendation_systems,0.8967763185501099
1026,matlab,algorithm,0.8934608697891235
1027,matlab,econometrics,0.8893923759460449
1028,matlab,powerpoint,0.8850621581077576
1029,matlab,graph,0.8790454864501953
1030,looker,power_bi,0.9685750007629395
1031,looker,professional,0.959043562412262
1032,looker,sas,0.9548264145851135
1033,looker,qlik,0.9388146996498108
1034,looker,ma,0.9317816495895386
1035,looker,amazon_web_services,0.926712691783905
1036,looker,senior,0.9171466827392578
1037,looker,soa,0.9149079322814941
1038,looker,outlier,0.9132283926010132
1039,looker,ruby_on_rails,0.9130457639694214
1040,hbase,powerpoint,0.9647195339202881
1041,hbase,theano,0.9614012241363525
1042,hbase,vs,0.9613736867904663
1043,hbase,tf,0.9516167640686035
1044,hbase,dl_libraries,0.9514793157577515
1045,hbase,lstm,0.9514056444168091
1046,hbase,microsoft_power_bi,0.9507140517234802
1047,hbase,graph,0.9473258852958679
1048,hbase,cognos,0.9452335238456726
1049,hbase,rstudio,0.9432815313339233
1050,php,react,0.9891279935836792
1051,php,kubernetes,0.9848423004150391
1052,php,rest,0.982808530330658
1053,php,jira,0.9803488254547119
1054,php,oracle,0.9729446172714233
1055,php,eclipse,0.9687573909759521
1056,php,debugging,0.9624384045600891
1057,php,angular,0.9602847099304199
1058,php,postgres,0.9588224291801453
1059,php,bachelor,0.9535704851150513
1060,outlier,qlik,0.9831249713897705
1061,outlier,javaee,0.957459568977356
1062,outlier,power_bi,0.9542135000228882
1063,outlier,text_analytics,0.9525313377380371
1064,outlier,xcode,0.9523959755897522
1065,outlier,stats,0.9484840035438538
1066,outlier,data_structure,0.9453831911087036
1067,outlier,vba,0.937652587890625
1068,outlier,rstudio,0.9369381070137024
1069,outlier,ab_testing,0.9364404082298279
1070,restful,bootstrap,0.9948117136955261
1071,restful,jquery,0.9913152456283569
1072,restful,salesforce,0.9853649735450745
1073,restful,git,0.9850488901138306
1074,restful,css,0.9796943664550781
1075,restful,cryptography,0.9793137311935425
1076,restful,javascript,0.9775807857513428
1077,restful,github,0.9752652049064636
1078,restful,django,0.9701064229011536
1079,restful,node,0.9683676958084106
1080,professional,looker,0.959043562412262
1081,professional,amazon_web_services,0.9524727463722229
1082,professional,agile,0.9491495490074158
1083,professional,salesforce,0.9396027326583862
1084,professional,ruby,0.930755615234375
1085,professional,javascript,0.9245431423187256
1086,professional,power_bi,0.921842098236084
1087,professional,node,0.9114718437194824
1088,professional,sas,0.9096856117248535
1089,professional,ma,0.9043880701065063
1090,ba,ma,0.9895311594009399
1091,ba,user_interface,0.9867602586746216
1092,ba,tensor,0.9816606640815735
1093,ba,scikitlearn,0.9791175127029419
1094,ba,bigtable,0.9779119491577148
1095,ba,stats,0.9775805473327637
1096,ba,node,0.9760445952415466
1097,ba,app_development,0.9749444127082825
1098,ba,airflow,0.9728448390960693
1099,ba,knn,0.9713383316993713
1100,visualization,experimental_design,0.9610003232955933
1101,visualization,etl,0.9514228105545044
1102,visualization,excel,0.944953441619873
1103,visualization,tableau,0.9150108098983765
1104,visualization,r,0.9041807055473328
1105,visualization,geospatial,0.9021671414375305
1106,visualization,data_science,0.8952908515930176
1107,visualization,biostatistics,0.8905383348464966
1108,visualization,time_series,0.8903788328170776
1109,visualization,undergraduate,0.8852013349533081
1110,reinforcement,scipy,0.9534831047058105
1111,reinforcement,cluster,0.943435549736023
1112,reinforcement,machine_learning,0.9366441965103149
1113,reinforcement,boosting,0.9238442182540894
1114,reinforcement,optimizing,0.9217061996459961
1115,reinforcement,cnn,0.92134028673172
1116,reinforcement,ml_libraries,0.9173773527145386
1117,reinforcement,recommender_systems,0.9068038463592529
1118,reinforcement,doctorate,0.903679609298706
1119,reinforcement,sequencing,0.8857834339141846
1120,hive,snowflake,0.9468765258789062
1121,hive,hbase,0.9366089105606079
1122,hive,sql,0.9282403588294983
1123,hive,data_analysis,0.9196455478668213
1124,hive,graph,0.9140005111694336
1125,hive,linux,0.9056259989738464
1126,hive,optimization,0.9042710065841675
1127,hive,vs,0.8960066437721252
1128,hive,rnn,0.889654278755188
1129,hive,python,0.8843657970428467
1130,scikit,mxnet,0.9953779578208923
1131,scikit,lstm,0.9930087327957153
1132,scikit,flask,0.9913049936294556
1133,scikit,rstudio,0.9883511662483215
1134,scikit,theano,0.9881845712661743
1135,scikit,vba,0.9871623516082764
1136,scikit,dl_libraries,0.9869732856750488
1137,scikit,cyber_security,0.9857572317123413
1138,scikit,ocr,0.9844845533370972
1139,scikit,seaborn,0.9842243194580078
1140,nodejs,data_structures,0.9754260778427124
1141,nodejs,lambda,0.969029426574707
1142,nodejs,rust,0.9627131223678589
1143,nodejs,gcp,0.9540094137191772
1144,nodejs,powerbi,0.9510533809661865
1145,nodejs,linux,0.9509327411651611
1146,nodejs,oracle,0.9424208998680115
1147,nodejs,postgres,0.9363670349121094
1148,nodejs,graduate,0.9230765700340271
1149,nodejs,kubernetes,0.9169740676879883
1150,kubernetes,php,0.9848423004150391
1151,kubernetes,react,0.9794113039970398
1152,kubernetes,jira,0.9620080590248108
1153,kubernetes,rest,0.9602521657943726
1154,kubernetes,eclipse,0.9569626450538635
1155,kubernetes,oracle,0.9556163549423218
1156,kubernetes,bachelor,0.9540490508079529
1157,kubernetes,debugging,0.952921450138092
1158,kubernetes,angular,0.936118483543396
1159,kubernetes,postgres,0.9352831840515137
1160,data_structures,nodejs,0.9754260778427124
1161,data_structures,rust,0.9607892036437988
1162,data_structures,linux,0.9590427875518799
1163,data_structures,powerbi,0.9521490335464478
1164,data_structures,lambda,0.9518718123435974
1165,data_structures,gcp,0.9438887238502502
1166,data_structures,unix,0.9360867142677307
1167,data_structures,sql,0.9338418841362
1168,data_structures,oracle,0.9283905029296875
1169,data_structures,postgres,0.9232581853866577
1170,pytorch,segmentation,0.9813182353973389
1171,pytorch,recommender_systems,0.9748589992523193
1172,pytorch,deep_learning,0.9706844687461853
1173,pytorch,cuda,0.9624650478363037
1174,pytorch,nlp,0.9562643766403198
1175,pytorch,tensorflow,0.9557854533195496
1176,pytorch,boosting,0.952595591545105
1177,pytorch,cnn,0.9476116895675659
1178,pytorch,keras,0.9454827904701233
1179,pytorch,rnn,0.9431177377700806
1180,regression,jupyter,0.9758960008621216
1181,regression,data_analysis,0.9596664905548096
1182,regression,graduate,0.9560245275497437
1183,regression,unsupervised,0.9541959762573242
1184,regression,segmentation,0.9520689845085144
1185,regression,python,0.951668381690979
1186,regression,cuda,0.9495304226875305
1187,regression,powerbi,0.9479670524597168
1188,regression,optimization,0.9457363486289978
1189,regression,rnn,0.9454338550567627
1190,gcp,lambda,0.9846251010894775
1191,gcp,graduate,0.9821034669876099
1192,gcp,apache,0.9750016927719116
1193,gcp,rust,0.9738672971725464
1194,gcp,powerbi,0.9584877490997314
1195,gcp,nodejs,0.9540094137191772
1196,gcp,sql,0.9505590796470642
1197,gcp,cognos,0.944790780544281
1198,gcp,data_structures,0.9438887238502502
1199,gcp,linux,0.9432138800621033
1200,stats,data_structure,0.9925388097763062
1201,stats,knn,0.9921448826789856
1202,stats,gis,0.9839829802513123
1203,stats,recommendation_system,0.9839766025543213
1204,stats,glm,0.9804328083992004
1205,stats,bigdata,0.9801177978515625
1206,stats,cybersecurity,0.977694571018219
1207,stats,ba,0.9775806665420532
1208,stats,dimensionality_reduction,0.9775575399398804
1209,stats,text_analytics,0.975124180316925
1210,kubeflow,stats,0.9736207723617554
1211,kubeflow,knn,0.9669642448425293
1212,kubeflow,data_structure,0.9668286442756653
1213,kubeflow,gis,0.9636282920837402
1214,kubeflow,cybersecurity,0.9619545936584473
1215,kubeflow,recommendation_system,0.9616492986679077
1216,kubeflow,scikitlearn,0.9598464965820312
1217,kubeflow,bigdata,0.9589852094650269
1218,kubeflow,ba,0.9583780169487
1219,kubeflow,ma,0.958317756652832
1220,bigtable,node,0.9915894269943237
1221,bigtable,user_interface,0.9895378351211548
1222,bigtable,cryptography,0.9858627319335938
1223,bigtable,ma,0.9823845028877258
1224,bigtable,app_development,0.980881929397583
1225,bigtable,ba,0.9779119491577148
1226,bigtable,object_oriented_programming,0.9757245182991028
1227,bigtable,django,0.9756696224212646
1228,bigtable,scikitlearn,0.9736274480819702
1229,bigtable,data_algorithms,0.9719838500022888
1230,agile,javascript,0.9892879724502563
1231,agile,ruby,0.9867249727249146
1232,agile,salesforce,0.9793585538864136
1233,agile,css,0.9780652523040771
1234,agile,restful,0.9677351117134094
1235,agile,cryptography,0.9619083404541016
1236,agile,node,0.9591708779335022
1237,agile,django,0.9566415548324585
1238,agile,html,0.9561105966567993
1239,agile,docker,0.9547684192657471
1240,probability,tensor,0.9727513790130615
1241,probability,master,0.9654062390327454
1242,probability,airflow,0.958734393119812
1243,probability,algorithms,0.9586864709854126
1244,probability,bigdata,0.951690673828125
1245,probability,support_vector_machine,0.9456721544265747
1246,probability,logistic,0.9432063698768616
1247,probability,caffe,0.9430752992630005
1248,probability,data_science,0.9414545893669128
1249,probability,sklearn,0.9398890137672424
1250,recommendation_systems,rnn,0.9886331558227539
1251,recommendation_systems,pca,0.9877011775970459
1252,recommendation_systems,graph,0.976865291595459
1253,recommendation_systems,algorithm,0.9676259160041809
1254,recommendation_systems,cuda,0.9665506482124329
1255,recommendation_systems,dask,0.9521478414535522
1256,recommendation_systems,powerpoint,0.9507180452346802
1257,recommendation_systems,deep_learning,0.9460262060165405
1258,recommendation_systems,theano,0.9435933828353882
1259,recommendation_systems,segmentation,0.9431253671646118
1260,big_data,prediction,0.9096801280975342
1261,big_data,aws,0.8741002082824707
1262,big_data,big_data_processing,0.8696517944335938
1263,big_data,data_processing,0.861944317817688
1264,big_data,apache,0.8549551367759705
1265,big_data,chatbot,0.8532016277313232
1266,big_data,machine_learning,0.8504456877708435
1267,big_data,kafka,0.8437992334365845
1268,big_data,decision_tree,0.8426339626312256
1269,big_data,mapreduce,0.8414305448532104
1270,tuning,ml_libraries,0.9572194218635559
1271,tuning,flask,0.9558652639389038
1272,tuning,dask,0.9430720806121826
1273,tuning,mxnet,0.9422109127044678
1274,tuning,lstm,0.9415297508239746
1275,tuning,correlation,0.9388625025749207
1276,tuning,nn,0.9378712177276611
1277,tuning,scikit,0.9354991912841797
1278,tuning,phd,0.93510901927948
1279,tuning,cyber_security,0.9284510612487793
1280,cyber_security,seaborn,0.9989184141159058
1281,cyber_security,ocr,0.9971885681152344
1282,cyber_security,gbm,0.9970513582229614
1283,cyber_security,nn,0.994766116142273
1284,cyber_security,glm,0.9944940805435181
1285,cyber_security,vba,0.9941572546958923
1286,cyber_security,text_analytics,0.9928672313690186
1287,cyber_security,gis,0.9922988414764404
1288,cyber_security,web_developer,0.991492509841919
1289,cyber_security,ab_testing,0.9912835359573364
1290,redshift,spss,0.9178967475891113
1291,redshift,visual_studio,0.908342182636261
1292,redshift,shiny,0.8948801159858704
1293,redshift,ux,0.8852596879005432
1294,redshift,bachelor,0.8792804479598999
1295,redshift,splunk,0.8720609545707703
1296,redshift,mysql,0.8715620040893555
1297,redshift,senior_software_engineer,0.8708667755126953
1298,redshift,eclipse,0.8692351579666138
1299,redshift,cloud_computing,0.8690283298492432
1300,debugging,eclipse,0.98491370677948
1301,debugging,bachelor,0.9806946516036987
1302,debugging,react,0.9784899950027466
1303,debugging,angular,0.9688616394996643
1304,debugging,c,0.9656397104263306
1305,debugging,visual_studio,0.964199423789978
1306,debugging,php,0.9624384641647339
1307,debugging,jira,0.9580084085464478
1308,debugging,rest,0.9570999145507812
1309,debugging,kubernetes,0.9529215097427368
1310,theano,tf,0.9929157495498657
1311,theano,microsoft_power_bi,0.9929062724113464
1312,theano,mxnet,0.992433488368988
1313,theano,lstm,0.992217481136322
1314,theano,scikit,0.9881846308708191
1315,theano,powerpoint,0.9879565834999084
1316,theano,dl_libraries,0.9828870296478271
1317,theano,vs,0.9817252159118652
1318,theano,flask,0.9797507524490356
1319,theano,rstudio,0.9790709018707275
1320,matplotlib,cassandra,0.9833281636238098
1321,matplotlib,mongodb,0.9686663150787354
1322,matplotlib,bigquery,0.9684077501296997
1323,matplotlib,svm,0.9602099061012268
1324,matplotlib,random_forest,0.9505511522293091
1325,matplotlib,anomaly,0.9501246213912964
1326,matplotlib,numpy,0.9404764175415039
1327,matplotlib,bayes,0.9393826127052307
1328,matplotlib,spark,0.9335007667541504
1329,matplotlib,julia,0.9324812889099121
1330,support_vector_machine,dash,0.9934854507446289
1331,support_vector_machine,bigdata,0.9872175455093384
1332,support_vector_machine,dimensionality_reduction,0.9794100522994995
1333,support_vector_machine,recommendation_system,0.9775837063789368
1334,support_vector_machine,knn,0.9774872064590454
1335,support_vector_machine,cybersecurity,0.9732487797737122
1336,support_vector_machine,machine_vision,0.9712894558906555
1337,support_vector_machine,sklearn,0.9698286056518555
1338,support_vector_machine,nn,0.9675140976905823
1339,support_vector_machine,scikitlearn,0.9592510461807251
1340,rest,jira,0.9918936491012573
1341,rest,react,0.9848751425743103
1342,rest,php,0.982808530330658
1343,rest,angular,0.9807773232460022
1344,rest,eclipse,0.9751284122467041
1345,rest,oracle,0.9645999670028687
1346,rest,kubernetes,0.9602521657943726
1347,rest,debugging,0.9570997953414917
1348,rest,postgres,0.9513583183288574
1349,rest,c,0.9510292410850525
1350,unsupervised,recommender_systems,0.9597066640853882
1351,unsupervised,word,0.9576259851455688
1352,unsupervised,nltk,0.9559144377708435
1353,unsupervised,regression,0.9541959762573242
1354,unsupervised,cuda,0.9523739814758301
1355,unsupervised,sequencing,0.9483023285865784
1356,unsupervised,machine_learning,0.9415922164916992
1357,unsupervised,rnn,0.9400156140327454
1358,unsupervised,prediction,0.9364157915115356
1359,unsupervised,tf,0.9353846311569214
1360,prediction,big_data_processing,0.9800764918327332
1361,prediction,mapreduce,0.9756772518157959
1362,prediction,spacy,0.9721775054931641
1363,prediction,tf,0.9516110420227051
1364,prediction,nltk,0.9448091387748718
1365,prediction,doctorate,0.9436948299407959
1366,prediction,apache,0.9433680772781372
1367,prediction,decision_tree,0.937758207321167
1368,prediction,ml_libraries,0.9368228316307068
1369,prediction,unsupervised,0.9364157915115356
1370,javaee,xcode,0.9922617673873901
1371,javaee,blockchain,0.981070876121521
1372,javaee,gis,0.9807367920875549
1373,javaee,data_structure,0.9806751012802124
1374,javaee,text_analytics,0.9802056550979614
1375,javaee,ab_testing,0.9767193794250488
1376,javaee,glm,0.9764918088912964
1377,javaee,gbm,0.9737870693206787
1378,javaee,seaborn,0.9723236560821533
1379,javaee,stats,0.9718694686889648
1380,mxnet,lstm,0.9969622492790222
1381,mxnet,scikit,0.9953779578208923
1382,mxnet,theano,0.9924334287643433
1383,mxnet,flask,0.9919315576553345
1384,mxnet,rstudio,0.9877936840057373
1385,mxnet,vba,0.9845897555351257
1386,mxnet,dl_libraries,0.9833061099052429
1387,mxnet,tf,0.9824361801147461
1388,mxnet,correlation,0.9823940992355347
1389,mxnet,powerpoint,0.9817302227020264
1390,git,restful,0.9850488901138306
1391,git,bootstrap,0.9792822599411011
1392,git,system_design,0.9771021008491516
